date,demand,RRP,school_day,holiday
2020-01-17,108108.175,39.50076193,N,N
2020-01-18,105946.34,52.05315547,N,N
2020-01-19,106921.555,60.34705595,N,N
2020-01-20,116291.535,45.35933548,N,N
2020-01-21,112128.195,53.56486954,N,N
2020-01-22,119287.15,45.15569085,N,N
2020-01-23,112254.83,-1.761423453,N,N
2020-01-24,109316.375,49.47943371,N,N
2020-01-25,102445.88,50.13282313,N,N
2020-01-26,101233.205,51.41502923,N,Y
2020-01-27,103134.46,54.45308234,N,Y
2020-01-28,116190.555,67.1738294,N,N
2020-01-29,129812.915,78.27234224,N,N
2020-01-30,154816.49,1044.447303,Y,N
2020-01-31,170653.84,2809.437516,Y,N
2020-02-01,131856.315,86.90860795,Y,N
2020-02-02,97609.06,14.2356353,Y,N
2020-02-03,105004.91,15.31077199,Y,N
2020-02-04,107034.065,25.21209272,Y,N
2020-02-05,108988.44,42.116875,Y,N
2020-02-06,120569.46,42.7660323,Y,N
2020-02-07,120734.85,45.33242536,Y,N
2020-02-08,107864.445,28.57090708,Y,N
2020-02-09,103857.11,21.55549181,Y,N
2020-02-10,122975.46,50.80924218,Y,N
2020-02-11,127110.58,61.28984085,Y,N
2020-02-12,124618.565,53.24352505,Y,N
2020-02-13,139137.185,79.01849432,Y,N
2020-02-14,139855.63,79.50264397,Y,N
2020-02-15,108300.635,55.67496226,Y,N
2020-02-16,100904.27,47.00473539,Y,N
2020-02-17,123351.845,64.10902188,Y,N
2020-02-18,119178.12,60.59554515,Y,N
2020-02-19,109375.215,51.44203692,Y,N
2020-02-20,112202.145,58.36129092,Y,N
2020-02-21,108949.055,48.65820337,Y,N
2020-02-22,96922.02,42.23609358,Y,N
2020-02-23,106129.665,51.31845616,Y,N
2020-02-24,122619.055,57.23408318,Y,N
2020-02-25,123558.425,60.55470181,Y,N
2020-02-26,108371.125,45.06152522,Y,N
2020-02-27,108675.4,48.54266915,Y,N
2020-02-28,110006.97,50.30635286,Y,N
2020-02-29,100380.94,51.28960873,Y,N
2020-03-01,101413.145,43.74592103,Y,N
2020-03-02,106359.955,52.72839509,Y,N
2020-03-03,108746.37,49.78108973,Y,N
2020-03-04,117505.625,58.52287051,Y,N
2020-03-05,119734.635,57.03638211,Y,N
2020-03-06,111322.325,53.73651471,Y,N
2020-03-07,96850.78,28.02046621,Y,N
2020-03-08,92553.29,17.91641531,Y,N
2020-03-09,94641.7,22.04145155,Y,Y
2020-03-10,112142.54,48.05972395,Y,N
2020-03-11,118830.14,44.36993675,Y,N
2020-03-12,120272.775,39.12756574,Y,N
2020-03-13,115075.81,40.12713492,Y,N
2020-03-14,96016.19,29.13732578,Y,N
2020-03-15,97664.935,31.65784001,Y,N
2020-03-16,110586.815,46.67088405,Y,N
2020-03-17,115254.185,52.45119827,Y,N
2020-03-18,121127.145,51.29144223,Y,N
2020-03-19,127266.86,47.56265955,Y,N
2020-03-20,111547.605,40.76436769,Y,N
2020-03-21,103999.335,47.45869875,Y,N
2020-03-22,97449.685,34.6180548,Y,N
2020-03-23,112906.945,44.639439,Y,N
2020-03-24,114935.545,49.44768766,N,N
2020-03-25,113147.815,43.72083739,N,N
2020-03-26,110088.01,45.52124524,N,N
2020-03-27,111958.245,49.31850031,N,N
2020-03-28,97923.715,47.96327104,N,N
2020-03-29,95953.205,42.33862791,N,N
2020-03-30,107687.51,57.50297543,N,N
2020-03-31,109043.865,57.69019307,N,N
2020-04-01,110991.625,62.96751451,N,N
2020-04-02,116302.665,61.53701996,N,N
2020-04-03,104294.57,48.63677812,N,N
2020-04-04,101854.155,38.37596876,N,N
2020-04-05,105098.025,23.78090796,N,N
2020-04-06,118074.565,64.75585113,N,N
2020-04-07,118404.455,55.23438237,N,N
2020-04-08,108404.01,44.72939741,N,N
2020-04-09,108587.52,43.73804476,N,N
2020-04-10,94831.23,38.43550662,N,Y
2020-04-11,92097.07,19.93410558,N,Y
2020-04-12,101760.09,45.98205215,N,Y
2020-04-13,100025.9,56.65741702,N,Y
2020-04-14,107849.83,40.83855359,N,N
2020-04-15,104547.34,27.70599581,N,N
2020-04-16,106527.945,29.80144816,N,N
2020-04-17,106943.49,30.78270306,N,N
2020-04-18,106888.545,42.660865,N,N
2020-04-19,100737.835,35.70349081,N,N
2020-04-20,109168.595,25.61588931,N,N
2020-04-21,111417.63,33.03588516,N,N
2020-04-22,113506.01,37.88175157,N,N
2020-04-23,112872.88,20.49660012,N,N
2020-04-24,106565.295,26.64118007,N,N
2020-04-25,96845.12,17.64017408,N,Y
2020-04-26,96572.935,13.5630558,N,N
2020-04-27,113471.83,33.03141097,N,N
2020-04-28,112124.06,19.56668786,N,N
2020-04-29,121307.84,32.2651911,N,N
2020-04-30,121353.33,30.41346278,N,N
2020-05-01,127238.875,24.12281687,N,N
2020-05-02,111665.725,22.87564402,N,N
2020-05-03,109669.355,36.48853238,N,N
2020-05-04,126892.26,53.06344078,N,N
2020-05-05,118839.095,33.51569984,N,N
2020-05-06,113214.27,17.0648778,N,N
2020-05-07,109642.755,15.23790152,N,N
2020-05-08,107914.055,30.69821921,N,N
2020-05-09,107786.255,22.46155133,N,N
2020-05-10,107555.19,36.45639626,N,N
2020-05-11,122550.945,37.85789836,N,N
2020-05-12,120767.795,29.43362339,N,N
2020-05-13,127145.14,43.43886852,N,N
2020-05-14,129285.09,48.11872607,N,N
2020-05-15,129112.45,51.07777502,N,N
2020-05-16,110420.89,46.52909504,N,N
2020-05-17,109774.425,47.15728156,N,N
2020-05-18,120076.645,44.49108574,N,N
2020-05-19,119789.97,44.37480596,N,N
2020-05-20,119803.985,40.05689067,N,N
2020-05-21,127563.61,58.07487611,N,N
2020-05-22,130472.2,69.66122064,N,N
2020-05-23,115234.32,40.60516447,N,N
2020-05-24,109579.82,39.99310228,N,N
2020-05-25,125532.575,46.78488884,N,N
2020-05-26,126788.835,46.7074665,N,N
2020-05-27,124189.8,50.44310686,Y,N
2020-05-28,124062.485,65.36037865,Y,N
2020-05-29,120072.09,50.14294437,Y,N
2020-05-30,102231.77,21.75529586,Y,N
2020-05-31,102684.59,30.29992998,Y,N
2020-06-01,132039.705,35.15095713,Y,N
2020-06-02,132710.36,40.30454693,Y,N
2020-06-03,130801.825,46.17833796,Y,N
2020-06-04,133322.025,52.41174158,Y,N
2020-06-05,137368.465,62.03344383,Y,N
2020-06-06,126427.92,51.80529968,Y,N
2020-06-07,119524.41,52.5677437,Y,N
2020-06-08,124792.975,64.9355269,Y,Y
2020-06-09,141571.295,134.7476148,Y,N
2020-06-10,137795.795,121.1776674,Y,N
2020-06-11,141444.445,99.91431747,Y,N
2020-06-12,134684.585,50.25057404,Y,N
2020-06-13,117394.455,31.44827161,Y,N
2020-06-14,107553.005,24.87964662,Y,N
2020-06-15,121221.455,26.0068805,Y,N
2020-06-16,124473.67,34.23091122,Y,N
2020-06-17,133969.69,66.78362319,Y,N
2020-06-18,130437.325,35.14292887,Y,N
2020-06-19,120149.435,30.51870659,Y,N
2020-06-20,109644.695,34.0593321,Y,N
2020-06-21,121528.375,36.99437852,Y,N
2020-06-22,136373.435,45.89619048,Y,N
2020-06-23,131904.745,48.98674317,Y,N
2020-06-24,133100.905,56.72143583,Y,N
2020-06-25,131466.24,39.91004036,Y,N
2020-06-26,136872.56,55.53696115,N,N
2020-06-27,126938.54,48.3032828,N,N
2020-06-28,125830.75,49.19876027,N,N
2020-06-29,141431.99,42.72455245,N,N
2020-06-30,137644.865,32.46337485,N,N
2020-07-01,126614.72,33.15843237,N,N
2020-07-02,131372.71,37.36642631,N,N
2020-07-03,143010.27,43.51202037,N,N
2020-07-04,125400.27,50.02610058,N,N
2020-07-05,118507.76,50.7877126,N,N
2020-07-06,136255.335,75.96062272,N,N
2020-07-07,140264.52,88.33624266,N,N
2020-07-08,138627.11,80.38819689,N,N
2020-07-09,135266.165,70.71627991,N,N
2020-07-10,134041.23,67.7398805,N,N
2020-07-11,130088.95,81.92988413,N,N
2020-07-12,118837.05,61.71948241,N,N
2020-07-13,130119.41,61.12317036,N,N
2020-07-14,133668.935,61.11233617,Y,N
2020-07-15,135296.8,68.56981008,Y,N
2020-07-16,143158.89,86.65821645,Y,N
2020-07-17,143109.355,73.81550841,Y,N
2020-07-18,125303.885,43.53431853,Y,N
2020-07-19,114065.32,31.20876798,Y,N
2020-07-20,132894.41,58.02011972,Y,N
2020-07-21,140086.105,95.13777966,Y,N
2020-07-22,138666.105,93.87503029,Y,N
2020-07-23,142476.365,103.9160215,Y,N
2020-07-24,133822.7,61.44914004,Y,N
2020-07-25,128417.22,72.0830116,Y,N
2020-07-26,123014.555,69.92282946,Y,N
2020-07-27,132571.33,59.48642642,Y,N
2020-07-28,132720.395,59.04477848,Y,N
2020-07-29,130547.735,67.52983163,Y,N
2020-07-30,132583.64,63.22321802,Y,N
2020-07-31,132105.75,73.08227616,Y,N
2020-08-01,111590.65,47.91589475,Y,N
2020-08-02,109935.335,50.24795698,Y,N
2020-08-03,127930.355,47.6889717,Y,N
2020-08-04,140042.145,49.18959504,N,N
2020-08-05,140205.295,55.46471438,N,N
2020-08-06,140835.175,69.43370924,N,N
2020-08-07,144062.61,60.11943198,N,N
2020-08-08,121119.265,53.51866097,N,N
2020-08-09,111165.955,45.52217119,N,N
2020-08-10,125959.75,53.42043452,N,N
2020-08-11,130141.225,42.32865173,N,N
2020-08-12,127945.31,58.62900738,N,N
2020-08-13,121914.44,52.32015788,N,N
2020-08-14,124640.09,69.84183616,N,N
2020-08-15,113755.18,52.51504329,N,N
2020-08-16,111034.745,58.425199,N,N
2020-08-17,121520.57,60.71057206,N,N
2020-08-18,119321.855,44.02416502,N,N
2020-08-19,129884.75,62.12320763,N,N
2020-08-20,123490.855,54.11355268,N,N
2020-08-21,125707.04,48.50830488,N,N
2020-08-22,127131.37,56.06549025,N,N
2020-08-23,117125.065,53.93795084,N,N
2020-08-24,134984.79,134.4884221,N,N
2020-08-25,138437.855,82.74421296,N,N
2020-08-26,129322.31,90.6668878,N,N
2020-08-27,119044.425,45.56437394,N,N
2020-08-28,118809.08,61.60884765,N,N
2020-08-29,100166.885,15.29224188,N,N
2020-08-30,98917.175,9.421018531,N,N
2020-08-31,121605.395,58.5526285,N,N
2020-09-01,119645.18,52.28162464,N,N
2020-09-02,113547.67,31.7696948,N,N
2020-09-03,109327.46,25.56711429,N,N
2020-09-04,114865.645,37.04256916,N,N
2020-09-05,105534.01,49.7384538,N,N
2020-09-06,95865.14,26.51715961,N,N
2020-09-07,99778.2,18.90752412,N,N
2020-09-08,112421.09,35.90195556,N,N
2020-09-09,112140.47,37.01543366,N,N
2020-09-10,109328.335,31.15281617,N,N
2020-09-11,106643.05,22.38646877,N,N
2020-09-12,111644.6,34.26416783,N,N
2020-09-13,96225.91,28.32769033,N,N
2020-09-14,107196.61,41.85212803,N,N
2020-09-15,113008.77,44.30535805,N,N
2020-09-16,110807.72,34.96841219,N,N
2020-09-17,115643.44,34.6966765,N,N
2020-09-18,112335.7,40.83704346,N,N
2020-09-19,93384,24.26530783,N,N
2020-09-20,86891.23,23.05133479,N,N
2020-09-21,100977.95,34.25364192,N,N
2020-09-22,103200.64,25.92532279,N,N
2020-09-23,112412.445,34.21179457,N,N
2020-09-24,117535.715,51.7793561,N,N
2020-09-25,126354.68,53.42920966,N,N
2020-09-26,106694.965,33.44471011,N,N
2020-09-27,101703.49,57.92002876,N,N
2020-09-28,114651.14,59.74605347,N,N
2020-09-29,112076.46,42.12017751,N,N
2020-09-30,113620.21,38.05764052,N,N
2020-10-01,106641.79,34.65467056,N,N
2020-10-02,99585.835,-6.076028369,N,N
2020-10-03,92277.025,-1.983470633,N,N
2020-10-04,94081.565,25.0086136,N,N
2020-10-05,113610.03,36.76470052,N,N
2020-10-06,122607.56,75.77105901,N,N
