date,demand,RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
2019-02-20,108972.305,111.0460243,13.5,23.2,20.8,0,Y,N
2019-02-21,110235.335,114.360572,14,20.4,16.2,0,Y,N
2019-02-22,109901.76,103.0440629,15.5,21.2,23.9,0,Y,N
2019-02-23,99890.25,77.03140322,16.4,25.8,24,0,Y,N
2019-02-24,106877.865,87.18091338,13.8,32.9,24.6,0,Y,N
2019-02-25,133476.605,139.955977,18,34.2,24.4,0,Y,N
2019-02-26,123114.115,115.9396033,17.9,22.3,21,0,Y,N
2019-02-27,125272.27,123.7875391,12.9,25.7,24,0,Y,N
2019-02-28,150472.255,160.9384487,16.3,36.8,23.4,0,Y,N
2019-03-01,163682.04,1284.799876,22.6,38.1,22.3,0,Y,N
2019-03-02,146265.115,132.4925904,22.3,36.3,23.4,0,Y,N
2019-03-03,138597.69,153.7842958,25.1,36,14.4,0,Y,N
2019-03-04,136528.81,135.2064474,19,24.6,21.8,0,Y,N
2019-03-05,126073.53,118.2619446,18,24.3,15.5,0,Y,N
2019-03-06,108723.615,75.98119137,13.2,17.2,19.5,1.6,Y,N
2019-03-07,114519.865,103.1975585,9.7,22.1,21.2,2,Y,N
2019-03-08,117281.2,106.9388027,11.3,26.8,10.2,0,Y,N
2019-03-09,106854.935,95.07842459,13.9,24.7,20,0,Y,N
2019-03-10,101994.055,74.37493203,14.3,23.7,10.1,0,Y,N
2019-03-11,103219.08,81.47204007,15.9,21.8,18.6,0.2,Y,Y
2019-03-12,110086.7,76.97154796,15.8,19.2,10.8,0,Y,N
2019-03-13,114740.52,122.2385811,11.9,18.6,15.1,0,Y,N
2019-03-14,112785.78,126.7859571,12.1,20.8,20.6,0.2,Y,N
2019-03-15,111179.125,102.6085151,11.7,22.2,18.7,0,Y,N
2019-03-16,105119.48,95.25118781,12.2,25.6,20.1,0,Y,N
2019-03-17,105669.045,103.9571924,14.2,25.6,19.2,0,Y,N
2019-03-18,121954.385,111.1497946,16.5,28.2,18.9,0,Y,N
2019-03-19,123290.835,113.6447743,16.9,23.4,12.7,0,Y,N
2019-03-20,123994.3,127.2765992,19.3,23.4,11.1,0,Y,N
2019-03-21,124181.405,115.460165,18.2,24.3,12.5,0,Y,N
2019-03-22,128305.64,111.2407066,18.7,28.6,15.3,0,Y,N
2019-03-23,109147.65,98.95473172,19.9,31.3,13.6,1.8,Y,N
2019-03-24,104226.83,97.85759965,16.5,29.3,16.9,2,Y,N
2019-03-25,107583.935,80.29292737,14.8,19,13.6,0.2,Y,N
2019-03-26,108840.18,95.56789356,12.3,20.3,15.9,0,Y,N
2019-03-27,113307.595,114.1613715,11.1,21.7,17.8,0,Y,N
2019-03-28,113923.16,108.460275,11.6,27.9,17.8,0,Y,N
2019-03-29,110768.285,83.98953774,14.6,28.5,4.9,0,Y,N
2019-03-30,101262.655,85.16593486,9.1,15.6,11.4,1.8,Y,N
2019-03-31,101119.835,94.38958823,9.4,18.5,8,2.2,Y,N
2019-04-01,116817.43,131.3335309,13,17.1,6.6,0.2,Y,N
2019-04-02,114927.205,119.3975507,7.4,25.9,16.6,0,Y,N
2019-04-03,115188.76,112.9080676,9.4,24.7,10.9,0,Y,N
2019-04-04,113763.835,116.7564884,13.3,21.9,13.9,0,Y,N
2019-04-05,111484.73,98.53030197,14.4,28.5,15.3,0,N,N
2019-04-06,102229.645,103.2729949,16.5,20.1,12.4,0,N,N
2019-04-07,93590.425,86.80268601,9.5,26.5,15.9,0,N,N
2019-04-08,108543.635,113.1340539,12.5,23.1,9,0,N,N
2019-04-09,111999.04,106.3359468,11.1,16.3,13.9,1.6,N,N
2019-04-10,120858.98,121.8751363,10.7,15.8,4.8,1.4,N,N
2019-04-11,116890.61,126.8896051,11.3,17.3,14.4,0,N,N
2019-04-12,114848.77,128.7232047,6.7,24.9,15.3,0.2,N,N
2019-04-13,105963.555,122.4421606,10.5,20.7,10,0,N,N
2019-04-14,98680,111.731646,11.8,22.5,14.4,0,N,N
2019-04-15,114194.955,113.1121728,12.9,27.4,10.9,0,N,N
2019-04-16,115392.875,100.0056174,17.1,30.3,14.4,0,N,N
2019-04-17,117281.13,100.1096387,22.1,30,12.8,0,N,N
2019-04-18,111360.065,84.83386371,13.2,17.7,12.8,0,N,N
2019-04-19,95967.405,78.14244558,8.6,22.1,14,0,N,Y
2019-04-20,95654.36,66.87481389,10.2,30.2,13.9,0,N,Y
2019-04-21,94810.665,80.07625848,14.8,27,7.5,0,N,Y
2019-04-22,100246.51,95.10738692,13.7,17.6,6,0.8,N,Y
2019-04-23,114240.885,89.62898584,11.1,18.5,8,0,N,N
2019-04-24,113264.23,86.74929284,14.6,23.2,8.2,0,Y,N
2019-04-25,98112.465,62.60573067,10.2,21.5,10.6,0,Y,Y
2019-04-26,107226.59,60.91838254,11.9,15.8,6.9,3,Y,N
2019-04-27,105374.93,79.62008598,8.7,16.2,8.5,0,Y,N
2019-04-28,101057.43,86.02286062,12.4,17.4,5.2,0,Y,N
2019-04-29,118307.525,121.0296417,11.5,18.1,8.4,0,Y,N
2019-04-30,110515.6,96.95170577,7.9,23.1,11.7,0,Y,N
2019-05-01,111462.385,90.5638369,15.6,22.8,7.8,0,Y,N
2019-05-02,112948.4,103.5866148,17.1,20.2,6.2,3.6,Y,N
2019-05-03,110902.185,101.1629982,11.8,20.7,9,0.2,Y,N
2019-05-04,103616.145,103.3834967,13,16.4,8.2,0.2,Y,N
2019-05-05,104770.705,108.0955559,11.3,16.3,6.5,2,Y,N
2019-05-06,121535.485,112.5055846,11.7,16.7,8.5,0.2,Y,N
2019-05-07,116318.435,94.75371448,7.4,18.7,11.7,0,Y,N
2019-05-08,118801.84,114.5284513,10.3,17.4,7.3,5.2,Y,N
2019-05-09,122003.335,113.6303305,9.7,16.2,5.3,0.6,Y,N
2019-05-10,123850.86,93.13527687,10.2,14.2,2.8,7.2,Y,N
2019-05-11,113186.735,87.03653305,10.2,16.4,7.7,8.2,Y,N
2019-05-12,110416.88,87.37738174,12.2,17.7,6.6,0,Y,N
2019-05-13,119598.605,77.15737698,12.7,18.1,8.3,0,Y,N
2019-05-14,123005.31,89.82269178,11.3,20.2,9,0,Y,N
2019-05-15,126264.775,100.6447738,12,15.8,8,0,Y,N
2019-05-16,127389.485,98.94296433,10.5,16.1,9.8,0,Y,N
2019-05-17,126934.24,96.78385886,6.5,18.6,10.7,0,Y,N
2019-05-18,112990.635,86.4417851,6.2,21.5,10.6,0,Y,N
2019-05-19,104054.85,76.29416809,8.9,21.8,10,0.2,Y,N
2019-05-20,118733.42,93.3443643,12,19.6,3.1,0.4,Y,N
2019-05-21,121766.77,104.5578083,11.1,20.4,6.9,0.4,Y,N
2019-05-22,122015.59,115.8944559,10.7,22.3,10.3,0,Y,N
2019-05-23,119118.11,88.38713619,9.9,21.3,10.2,0,Y,N
2019-05-24,118924.765,91.54712449,13.8,20.2,4.4,0,Y,N
2019-05-25,104949.95,74.26293512,13.7,19.8,9.1,1.6,Y,N
2019-05-26,106153.43,63.90308214,9.5,15.1,8.6,6.6,Y,N
2019-05-27,130229.295,87.61101403,7.8,14,7.2,8.2,Y,N
2019-05-28,133799.655,79.96477454,8.2,15.7,3.3,0.2,Y,N
2019-05-29,136301.49,85.0039422,8.7,10.6,7.9,1.2,Y,N
2019-05-30,138857.135,100.0150103,6.7,13.3,5.8,5.8,Y,N
2019-05-31,133869.14,100.7077503,8.5,14.3,5.7,1.4,Y,N
2019-06-01,120653.435,113.2446372,11.7,14.6,5.8,2.4,Y,N
2019-06-02,118086.93,108.9225857,11,14.5,6.7,0,Y,N
2019-06-03,135437.85,115.7252699,8.2,12,3.8,15.4,Y,N
2019-06-04,136149.125,149.1184438,8.4,12.9,7.9,3.2,Y,N
2019-06-05,137844.815,155.9883292,8.6,13,5.7,0,Y,N
2019-06-06,134971.775,162.4919949,10.2,14.8,7.9,0,Y,N
2019-06-07,132003.44,139.2008162,11.7,16.6,8,0,Y,N
2019-06-08,117243.63,102.4160856,6.7,18.7,9.3,0,Y,N
2019-06-09,110669.42,69.56130597,7.8,18,8,0,Y,N
2019-06-10,108133.03,47.48787404,12,19.2,7.6,3,Y,Y
2019-06-11,122760.92,73.07808171,9.6,17.9,9.2,0,Y,N
2019-06-12,128127.75,85.79269007,11.9,16.5,1.3,0.6,Y,N
2019-06-13,128535.19,79.5162514,8.8,17.4,8.9,2.6,Y,N
2019-06-14,128153.195,86.65546421,10,17.3,7,2.2,Y,N
2019-06-15,121097.845,104.4318503,9,15.2,6.4,2.6,Y,N
2019-06-16,116811.39,111.2767338,8.6,16.7,7.5,0,Y,N
2019-06-17,129972.915,108.7466958,6.3,17.9,8.6,3.4,Y,N
2019-06-18,137922.22,101.3953781,8,13.7,5.2,0,Y,N
2019-06-19,144737.12,157.026041,6.6,11.9,7,0.8,Y,N
2019-06-20,148609.595,141.9795859,6.4,11.3,6.4,1.6,Y,N
2019-06-21,144504.33,123.8097117,6.5,12.6,8.5,3,Y,N
2019-06-22,132829.29,111.6098615,6.8,11.8,7.3,0.4,Y,N
2019-06-23,133525.32,127.6019028,3.6,9.6,5.9,1.2,Y,N
2019-06-24,146856.8,117.5189607,4.2,16,9,0,Y,N
2019-06-25,145807.25,124.0512778,3.5,17,8.9,0,Y,N
2019-06-26,139351.56,106.19914,4.6,18,9.2,0.2,Y,N
2019-06-27,131023.66,77.67112944,5.9,17.5,9.2,0,Y,N
2019-06-28,123546.62,61.81515593,10.7,19.5,9.2,0,N,N
2019-06-29,117924.13,52.91240414,13,17.6,2.6,0.8,N,N
2019-06-30,116150.915,51.90114988,8.1,14.5,8.5,6.4,N,N
2019-07-01,130565.58,67.19546461,9.5,14.1,8.3,0,N,N
2019-07-02,135866.75,93.1106743,8.6,15.9,6.6,0,N,N
2019-07-03,137327.7,97.28799981,8.2,13.7,7.5,0,N,N
2019-07-04,135182.725,85.90178264,5.3,13.5,6.9,0,N,N
2019-07-05,132774.295,78.71906603,3.5,19.1,9,0,N,N
2019-07-06,114660.9,64.99290405,6,19.4,9.3,0,N,N
2019-07-07,114469.88,87.74718655,9,18.2,6.1,0.2,N,N
2019-07-08,127307.26,101.9441713,11,16,8.2,5.2,N,N
2019-07-09,133803.985,125.0990315,6.8,15,7.2,0.2,N,N
2019-07-10,127092.715,84.78069491,9.5,15.4,6.7,0.2,N,N
2019-07-11,133131.52,89.21770528,7.8,14.3,4.6,6.4,N,N
2019-07-12,128384.14,90.9696995,10.1,15.7,6.2,2.4,N,N
2019-07-13,123954.31,82.19006879,7,12,8.3,4.4,N,N
2019-07-14,123740.265,81.78499643,7.1,13.1,3.8,0.8,N,N
2019-07-15,131739.2,92.26999314,8.9,14.3,7.6,4.4,N,N
2019-07-16,132941.77,114.6004499,9.9,13.9,6.4,1.8,Y,N
2019-07-17,135339.82,91.54588645,9.7,13.7,3.6,0,Y,N
2019-07-18,134119.14,85.91887883,9,14.3,7.9,0.4,Y,N
2019-07-19,132101.86,101.5731984,7.5,15.7,9.6,1.6,Y,N
2019-07-20,111288.905,52.5253199,8,17.1,10.3,0,Y,N
2019-07-21,111293.15,60.15659043,11.3,16.6,8.1,0,Y,N
2019-07-22,123618.42,64.58534309,7.9,15.6,10.6,0,Y,N
2019-07-23,129008.62,69.86479583,9.9,15.2,8.2,1.6,Y,N
2019-07-24,135782.545,87.2562993,7,14.4,7.8,8,Y,N
2019-07-25,132940.63,84.07621011,9.2,14.8,5.2,0,Y,N
2019-07-26,136493.13,95.23321785,11,14,5.9,0,Y,N
2019-07-27,121958.69,94.37586715,9.8,15.3,8.7,6.8,Y,N
2019-07-28,118413.135,85.71207304,6.6,15.1,10.2,0,Y,N
2019-07-29,133205.18,95.8737528,8.9,14.6,9.9,0,Y,N
2019-07-30,138858.045,110.4700594,7.9,12.5,8.7,0.8,Y,N
2019-07-31,140275.83,153.2668494,3,12.5,11.3,0,Y,N
2019-08-01,137651.135,98.96700554,5.8,13.8,8.6,0,Y,N
2019-08-02,135633.89,106.5682167,9.7,12.7,7.4,0.4,Y,N
2019-08-03,119933.7,121.5323565,10,13.9,6.2,0,Y,N
2019-08-04,120350.215,127.8811699,9.2,13.1,7.2,1,Y,N
2019-08-05,125652.055,108.4969239,10,15.8,10.7,0,Y,N
2019-08-06,132120.39,89.42780511,9.1,13.5,4.5,0.4,Y,N
2019-08-07,136315.38,129.2625292,9.3,14.1,7.5,0,Y,N
2019-08-08,133004.73,95.45419528,6.7,13.9,9.6,10.8,Y,N
2019-08-09,142555.105,119.9574815,7.8,10.1,7.3,2,Y,N
2019-08-10,128554.605,94.66880878,5.2,12.5,6.6,4.2,Y,N
2019-08-11,121028.325,98.10109395,4.8,12.9,11.4,6,Y,N
2019-08-12,136683.4,163.3616367,6.3,12,9.9,8.8,Y,N
2019-08-13,141474.265,267.3476499,8.8,13.1,7,0,Y,N
2019-08-14,134681.435,123.8521422,9.1,13.8,6.7,0.2,Y,N
2019-08-15,128119.715,76.35098087,7.3,16.2,10.5,0,Y,N
2019-08-16,129781.155,100.0115921,10.6,16.9,6.3,0,Y,N
2019-08-17,115460.6,75.49141332,7,16.5,13.4,3.8,Y,N
2019-08-18,110816.375,52.02449269,8.8,19.4,9.3,0,Y,N
2019-08-19,131067.25,81.72362524,5.8,12.3,12.8,4,Y,N
2019-08-20,131438.55,61.92654742,7.6,17,7.2,0.4,Y,N
2019-08-21,120747.08,54.38688032,11.5,16.6,11.5,0.2,Y,N
2019-08-22,127697.99,89.13914759,9.6,13,11.3,1.6,Y,N
2019-08-23,126763.365,91.09893111,3.8,15.1,14.5,0,Y,N
2019-08-24,107303.475,55.14989882,7.9,18,13,0,Y,N
2019-08-25,113980.3,119.3055933,6.5,12.9,13.9,1.2,Y,N
2019-08-26,132704.365,142.1848103,5.3,14.4,14.7,0,Y,N
2019-08-27,130964.885,131.1074194,4.2,15.3,12.9,0,Y,N
2019-08-28,137660.94,140.9420211,8.3,13.4,5,0,Y,N
2019-08-29,134233.345,135.2468604,6.1,13,13.2,6.2,Y,N
2019-08-30,131871.08,185.2052836,2.3,15.3,15.6,0.2,Y,N
2019-08-31,107616.03,79.34719837,5,18.2,15.8,0,Y,N
2019-09-01,106779.475,75.51274154,11.1,19.6,9.4,0,Y,N
2019-09-02,121697.38,92.69108892,10.2,17.6,13.8,2.4,Y,N
2019-09-03,118871.215,114.8862595,9.2,19.6,16.4,0.6,Y,N
2019-09-04,122652.81,144.3934345,8.2,18.7,15.1,0,Y,N
2019-09-05,120223.175,99.34544347,8.7,21.2,14.8,3.4,Y,N
2019-09-06,122222.69,67.97275419,11.3,16,10.4,2,Y,N
2019-09-07,115200.19,73.467963,8.8,12.9,11.3,1,Y,N
2019-09-08,116999.07,65.37643892,8.2,15.1,9.5,0.6,Y,N
2019-09-09,130448.115,92.61396885,6.8,12.8,14.4,5.6,Y,N
2019-09-10,131665.015,150.0279612,7.7,14.8,16.1,2.6,Y,N
2019-09-11,121100.045,83.05214828,5,20.8,17.8,0,Y,N
2019-09-12,118723.07,76.52661892,11.1,20.8,11.8,0,Y,N
2019-09-13,120349.015,108.2140233,7.7,18.6,14,0,Y,N
2019-09-14,103500.955,106.4610523,9.3,20,18.3,0,Y,N
2019-09-15,105149.02,87.63007499,12.4,21.8,8.4,1.6,Y,N
2019-09-16,119362.235,137.4673567,9.7,12.8,17.7,13,Y,N
2019-09-17,124129.44,149.599176,3.6,14.8,19,0,Y,N
2019-09-18,119715.705,151.2558046,4.3,18.9,19.2,0,Y,N
2019-09-19,108102.56,82.43824146,8.2,24,19.4,0,Y,N
2019-09-20,107222.345,106.2793137,15.7,26.2,14.4,0,N,N
2019-09-21,101348.35,112.2577451,14.5,19.4,10.5,0,N,N
2019-09-22,102386.525,103.2310155,7.9,15.5,13.6,4.6,N,N
2019-09-23,121862.885,109.7326738,8.9,15.2,13.9,2,N,N
2019-09-24,125787.33,148.2298325,8.3,15.1,13.3,1.4,N,N
2019-09-25,124302.93,192.4850347,8.7,16.6,13.1,0,N,N
2019-09-26,117320.175,139.4994437,8.3,20.3,19.6,0,N,N
2019-09-27,106043.02,69.64095969,12.3,18.8,7.4,0,N,Y
2019-09-28,108762.31,132.2621226,7.2,14.9,17.7,0.2,N,N
2019-09-29,104804.09,90.4013205,9.1,15.8,19,0,N,N
2019-09-30,121770.82,107.8227368,10.1,14.1,14.4,0,N,N
2019-10-01,117265.275,121.3908912,4.2,20.5,21.7,0,N,N
2019-10-02,110760.825,108.6616766,9.3,26.5,18.5,0,N,N
2019-10-03,109312.85,108.8439126,15.1,29.7,22,0,N,N
2019-10-04,117512.56,136.3619947,12.5,15.2,11,0,N,N
2019-10-05,101386.01,88.04906289,7.6,24.3,17.4,1.8,N,N
2019-10-06,93011.345,54.72011454,12.9,24.8,17.4,0,N,N
2019-10-07,113296.31,112.0755955,11.6,16.4,15.1,0,N,N
2019-10-08,117504.775,130.6718253,9.5,14.2,17,2.6,Y,N
2019-10-09,122771.82,131.5850422,8.5,15,19.3,5.8,Y,N
2019-10-10,123692.08,167.9811358,10.2,14.7,12.6,0.2,Y,N
2019-10-11,115250.505,114.6969754,9.5,18.9,17.5,0,Y,N
2019-10-12,101053.365,93.12022349,8.2,20.4,20.1,0,Y,N
2019-10-13,94744.7,90.16423585,9.4,23.1,19.6,0,Y,N
2019-10-14,110290.12,119.0137926,13.6,26.7,20.2,0.2,Y,N
2019-10-15,112052.12,123.2613285,13,18,20.6,0,Y,N
2019-10-16,117533.72,116.3406692,13.3,20.4,11.4,0,Y,N
2019-10-17,116690.04,92.4980437,9.5,15.2,9.6,4.4,Y,N
2019-10-18,109857.485,76.31832856,7.3,22.1,23.2,0.8,Y,N
2019-10-19,102032.495,67.01442281,9.4,15.3,15.8,0.8,Y,N
2019-10-20,102684.515,87.53321242,10,16.4,14.7,0.8,Y,N
2019-10-21,114502.07,111.6668677,11.5,17,19.6,0,Y,N
2019-10-22,114108.545,111.449844,11.9,19.6,23.7,0,Y,N
2019-10-23,114281.615,99.73613303,8.2,27.9,26,0,Y,N
2019-10-24,115442.655,82.37009654,13,33.8,26.1,0.2,Y,N
2019-10-25,109130.77,70.88468961,16.8,21.6,10,0,Y,N
2019-10-26,96698.285,44.84928375,9.6,15.5,17.2,3.8,Y,N
2019-10-27,102830.555,87.80824298,10.3,17,10.1,1.2,Y,N
2019-10-28,112634.635,104.0916075,8.7,21.6,26.3,1.4,Y,N
2019-10-29,111887.405,130.1986817,9.7,30.5,27,0,Y,N
2019-10-30,117375.73,130.318312,13.8,25.1,27.2,0,Y,N
2019-10-31,121752.875,89.65963518,14.2,33.7,25.5,0,Y,N
2019-11-01,130510.905,90.3188415,20,34.3,22.8,0,Y,N
2019-11-02,105806.825,90.79891252,15.8,18.9,2.2,4.2,Y,N
2019-11-03,96867.015,72.3988408,12.8,20.7,7.8,12.4,Y,N
2019-11-04,107279.84,79.09640417,9.5,16.2,11.2,1.2,Y,N
2019-11-05,96817,66.47681474,7.7,19.6,27.4,10.2,Y,Y
2019-11-06,104381.38,58.45195188,10.5,24.1,19.9,0,Y,N
2019-11-07,115132.64,63.89768627,11.5,17.7,8.3,0,Y,N
2019-11-08,113954.78,81.07754151,10.3,15,16.1,6.8,Y,N
2019-11-09,108924.79,70.47488424,7.6,14.2,9.8,6.4,Y,N
2019-11-10,101550.045,86.63900971,10.8,18.1,13.5,0.2,Y,N
2019-11-11,106758.95,66.49132611,10,29.6,27.4,0,Y,N
2019-11-12,104303.46,57.06984589,11.5,17.4,12.7,0.6,Y,N
2019-11-13,112573.54,64.51938945,9.1,17.3,12,1.6,Y,N
2019-11-14,109828.93,74.43626304,12.1,22.4,19.7,0.8,Y,N
2019-11-15,110954.755,72.06559877,13,18.5,12.4,0,Y,N
2019-11-16,97646.12,67.18721945,9.2,17.2,23.9,0,Y,N
2019-11-17,96742.49,66.41186458,10.8,16.2,24.1,0,Y,N
2019-11-18,109148.25,72.2810715,8.5,26.9,29.9,0,Y,N
2019-11-19,112033.87,81.95589562,11.4,18.6,27.9,0,Y,N
2019-11-20,119736.125,83.7632517,9.4,34.7,30.1,0,Y,N
2019-11-21,131312,72.81531121,14,40.9,18.8,0,Y,N
2019-11-22,109049.365,65.41297801,13.6,20,28.3,0,Y,N
2019-11-23,97245.765,49.79429278,10.1,23.8,24.6,0,Y,N
2019-11-24,96778.25,60.75544396,11.9,23.7,30.6,0,Y,N
2019-11-25,113899.3,71.00111618,11.4,27.4,18,0,Y,N
2019-11-26,107629.16,47.35059213,11.4,16.4,22.2,2,Y,N
2019-11-27,108417.695,59.044675,8.6,24.8,31,0,Y,N
2019-11-28,112735.875,70.20255196,11.4,21.1,30.7,0,Y,N
2019-11-29,114799.91,79.60572907,11.9,19.7,21.9,0,Y,N
2019-11-30,98959.56,51.05874163,10.3,18.4,26.7,8,Y,N
2019-12-01,100233.98,33.15486702,12.2,16.8,9.8,0,Y,N
2019-12-02,110609.4,29.07038255,9.8,15.5,18.2,3.4,Y,N
2019-12-03,109094.04,19.17095068,11,22.2,19.2,0.4,Y,N
2019-12-04,107400.705,39.41504815,12.1,23,20.3,0,Y,N
2019-12-05,107891.69,45.83032615,12.3,23.9,20.4,0,Y,N
2019-12-06,105028.985,41.38035927,13.3,20.8,18.2,0,Y,N
2019-12-07,95436.3,47.12307019,11.2,21,30.3,0,Y,N
2019-12-08,97577.415,43.69041139,13.8,27.6,30.8,0,Y,N
2019-12-09,127910.835,62.71879257,16.3,38,28.6,0,Y,N
2019-12-10,109548.62,48.33616468,14.3,17.2,22.2,0,Y,N
2019-12-11,109060.375,57.73048537,13.4,18.1,21.8,0,Y,N
2019-12-12,108599.065,41.64754349,13.4,18.4,22.7,0,Y,N
2019-12-13,107070.61,58.51737364,11.4,20.9,24.8,0,Y,N
2019-12-14,101239.235,65.76524835,14.1,20.1,10.4,0,Y,N
2019-12-15,98723.45,50.93674307,15.1,21.7,16.4,0,Y,N
2019-12-16,114400.065,73.60174913,13,22.6,21.7,0,Y,N
2019-12-17,123999.07,83.08408218,12.6,26.3,29.5,0,Y,N
2019-12-18,146990.89,95.80297192,15.9,40.1,29.3,0,Y,N
2019-12-19,125050.61,71.95351192,17.2,23.3,29.3,0,Y,N
2019-12-20,150553.4,243.8101596,13.7,43.5,31.4,0,N,N
2019-12-21,100632.475,44.94113626,16.9,20.2,28.3,0,N,N
2019-12-22,90145.615,34.67870591,13.1,19.6,31.5,0,N,N
2019-12-23,101818.025,47.19823427,12.1,20,29.2,0,N,N
2019-12-24,102168.93,57.33130511,14.1,24.5,31.4,0,N,N
2019-12-25,98312.745,42.25723939,14,27.9,32,0,N,Y
2019-12-26,96120.525,41.25598668,16.5,20.5,26.2,0,N,Y
2019-12-27,107256.065,56.12245133,13.6,23.9,31.6,0,N,N
2019-12-28,113521.685,63.2954493,16.7,28.4,20.6,0,N,N
2019-12-29,118293.525,87.68668878,16.8,33.2,31.9,0,N,N
2019-12-30,140410.125,295.8292019,19.7,40.8,18.8,0,N,N
2019-12-31,95410.39,46.25148392,15.3,21.2,29.3,2.4,N,N
2020-01-01,89077.855,50.92180276,11.8,24.9,31.6,0,N,Y
2020-01-02,102988.185,69.54622563,12.8,25,31.6,0,N,N
2020-01-03,118922.215,65.43592156,13.7,36.6,30.7,0,N,N
2020-01-04,102245.61,28.04223073,18.6,26.8,22.8,0,N,N
2020-01-05,95671.2,18.87543557,12.7,16.7,5.1,2.2,N,N
2020-01-06,110253.59,56.10440026,11.9,18,2.7,8.2,N,N
2020-01-07,109336.56,59.42379013,12.6,20.1,7.7,1.2,N,N
2020-01-08,110038.625,53.31322981,16.8,23.8,26.9,0,N,N
2020-01-09,127365.59,86.98086498,17.9,31.9,29.8,0,N,N
2020-01-10,122533.88,65.48598559,20.1,32.9,10.1,0,N,N
2020-01-11,91886.605,22.78453983,13.5,19.3,18.2,15.6,N,N
2020-01-12,91797.595,45.62791308,14.2,19.9,21.9,0,N,N
2020-01-13,119653.945,76.95247324,12.7,32.2,28.1,0,N,N
2020-01-14,137302.605,88.84765354,16.7,33.8,27.4,0,N,N
2020-01-15,137408.225,63.73047072,19.5,36.8,20.8,0,N,N
2020-01-16,109669.645,33.40442593,15.7,19.6,18.6,19.6,N,N
2020-01-17,108108.175,39.50076193,14.4,24.8,24.4,0,N,N
2020-01-18,105946.34,52.05315547,13.9,29.4,27.2,0,N,N
2020-01-19,106921.555,60.34705595,17.5,25.5,23.9,0,N,N
2020-01-20,116291.535,45.35933548,19.1,21.8,8.8,0.4,N,N
2020-01-21,112128.195,53.56486954,14.8,23.5,28.4,44,N,N
2020-01-22,119287.15,45.15569085,14.1,31.7,12.4,0,N,N
2020-01-23,112254.83,-1.761423453,12.9,22.6,13.4,22.8,N,N
2020-01-24,109316.375,49.47943371,11.7,24.1,20.6,1.2,N,N
2020-01-25,102445.88,50.13282313,13,27.4,30,0,N,N
2020-01-26,101233.205,51.41502923,15.8,23.6,24,0,N,Y
2020-01-27,103134.46,54.45308234,12.8,23.1,26.1,0,N,Y
2020-01-28,116190.555,67.1738294,13.6,25.4,26.5,0,N,N
2020-01-29,129812.915,78.27234224,15.2,31.5,29.5,0,N,N
2020-01-30,154816.49,1044.447303,16.4,39.4,29.3,0,Y,N
2020-01-31,170653.84,2809.437516,21.5,42.9,18.3,0,Y,N
2020-02-01,131856.315,86.90860795,23.5,29.3,1.8,0.8,Y,N
2020-02-02,97609.06,14.2356353,14.2,25.1,21,14.8,Y,N
2020-02-03,105004.91,15.31077199,13.2,17.7,22.7,0,Y,N
2020-02-04,107034.065,25.21209272,11.3,19.7,28.6,0,Y,N
2020-02-05,108988.44,42.116875,10.8,20.1,27.1,0,Y,N
2020-02-06,120569.46,42.7660323,13.7,25.5,25,0,Y,N
2020-02-07,120734.85,45.33242536,16.5,23.2,18.4,0,Y,N
2020-02-08,107864.445,28.57090708,17.4,29.4,27.5,0,Y,N
2020-02-09,103857.11,21.55549181,19.6,28.2,19.9,0,Y,N
2020-02-10,122975.46,50.80924218,18.5,27.7,15,0.6,Y,N
2020-02-11,127110.58,61.28984085,19.5,25.9,19.1,0,Y,N
2020-02-12,124618.565,53.24352505,19.1,27.7,17.3,0,Y,N
2020-02-13,139137.185,79.01849432,19.4,31.7,26.7,0,Y,N
2020-02-14,139855.63,79.50264397,20.3,33.7,10.6,0,Y,N
2020-02-15,108300.635,55.67496226,18.9,19.3,2.4,5.4,Y,N
2020-02-16,100904.27,47.00473539,16.9,26.4,23.8,2.8,Y,N
2020-02-17,123351.845,64.10902188,15.2,25.6,26.4,0,Y,N
2020-02-18,119178.12,60.59554515,17.6,21.8,7.3,0,Y,N
2020-02-19,109375.215,51.44203692,13.3,19.7,12.9,38,Y,N
2020-02-20,112202.145,58.36129092,14.2,18.7,15.2,3.2,Y,N
2020-02-21,108949.055,48.65820337,13.5,19.6,17.1,2.8,Y,N
2020-02-22,96922.02,42.23609358,11.4,21.1,25.4,0,Y,N
2020-02-23,106129.665,51.31845616,13.3,34,21.6,0,Y,N
2020-02-24,122619.055,57.23408318,16.8,23.7,5.4,0,Y,N
2020-02-25,123558.425,60.55470181,18.4,31.6,10.6,3.6,Y,N
2020-02-26,108371.125,45.06152522,16.2,19.2,19.3,4,Y,N
2020-02-27,108675.4,48.54266915,11,19.7,11.1,0.2,Y,N
2020-02-28,110006.97,50.30635286,13.1,20.1,17.6,0,Y,N
2020-02-29,100380.94,51.28960873,14.7,22.4,22.8,0,Y,N
2020-03-01,101413.145,43.74592103,13.2,32.1,20.8,0,Y,N
2020-03-02,106359.955,52.72839509,14.2,18.4,21.1,3,Y,N
2020-03-03,108746.37,49.78108973,14.7,19.5,15.9,0,Y,N
2020-03-04,117505.625,58.52287051,13.6,23.5,7.1,0,Y,N
